cross_pair,d0_cross,d0_same,abs_diff
cross_stall_occ_r1__lead_opt_r7,0.358225,0.358149,7.6e-05
cross_stall_occ_r1__lead_opt_r8,0.353835,0.353845,1e-05
cross_stall_occ_r1__lead_opt_r9,0.350587,0.350628,4.1e-05
cross_stall_occ_r1__temp_opt_r1,0.398477,0.397989,0.000488
cross_stall_occ_r1__temp_opt_r10,0.406445,0.406798,0.000353
cross_stall_occ_r1__temp_opt_r11,0.397495,0.397499,4e-06
cross_stall_occ_r1__temp_opt_r12,0.368046,0.36806,1.4e-05
cross_stall_occ_r1__temp_opt_r2,0.393722,0.393452,0.00027
cross_stall_occ_r1__temp_opt_r3,0.373594,0.373598,4e-06
cross_stall_occ_r1__temp_opt_r4,0.389288,0.388913,0.000375
cross_stall_occ_r1__temp_opt_r5,0.367476,0.367468,8e-06
cross_stall_occ_r1__temp_opt_r6,0.363796,0.363852,5.6e-05
cross_stall_occ_r1__temp_opt_r7,0.372054,0.372038,1.6e-05
cross_stall_occ_r1__temp_opt_r8,0.362491,0.362496,5e-06
cross_stall_occ_r1__temp_opt_r9,0.34842,0.348418,2e-06
cross_stall_occ_r10__lead_cont_r1,0.059367,0.059442,7.5e-05
cross_stall_occ_r10__lead_cont_r10,0.066214,0.066101,0.000113
cross_stall_occ_r10__lead_cont_r11,0.016832,0.016813,1.9e-05
cross_stall_occ_r10__lead_cont_r12,0.068759,0.068756,3e-06
cross_stall_occ_r10__lead_cont_r2,0.08343,0.083607,0.000177
cross_stall_occ_r10__lead_cont_r3,0.01867,0.018655,1.5e-05
cross_stall_occ_r10__lead_cont_r4,0.047006,0.046802,0.000204
cross_stall_occ_r10__lead_cont_r5,0.068683,0.068672,1.1e-05
cross_stall_occ_r10__lead_cont_r6,0.084667,0.084678,1.1e-05
cross_stall_occ_r10__lead_cont_r7,0.068932,0.068938,6e-06
cross_stall_occ_r10__lead_cont_r8,0.065668,0.065996,0.000328
cross_stall_occ_r10__lead_cont_r9,0.049442,0.049436,6e-06
cross_stall_occ_r10__lead_nec_r1,0.327975,0.327955,2e-05
cross_stall_occ_r10__lead_nec_r10,0.336162,0.336231,6.9e-05
cross_stall_occ_r10__lead_nec_r11,0.332373,0.332359,1.4e-05
cross_stall_occ_r10__lead_nec_r12,0.349841,0.349829,1.2e-05
cross_stall_occ_r10__lead_nec_r2,0.352044,0.351952,9.2e-05
cross_stall_occ_r10__lead_nec_r3,0.334218,0.334105,0.000113
cross_stall_occ_r10__lead_nec_r4,0.347484,0.347457,2.7e-05
cross_stall_occ_r10__lead_nec_r5,0.33233,0.332359,2.9e-05
cross_stall_occ_r10__lead_nec_r6,0.353372,0.353359,1.3e-05
cross_stall_occ_r10__lead_nec_r7,0.350014,0.35,1.4e-05
cross_stall_occ_r10__lead_nec_r8,0.335569,0.335558,1.1e-05
cross_stall_occ_r10__lead_nec_r9,0.340919,0.340858,6.1e-05
cross_stall_occ_r10__lead_opt_r1,0.341147,0.341151,4e-06
cross_stall_occ_r10__lead_opt_r10,0.329119,0.32914,2.1e-05
cross_stall_occ_r10__lead_opt_r11,0.367535,0.367522,1.3e-05
cross_stall_occ_r10__lead_opt_r12,0.355507,0.355471,3.6e-05
cross_stall_occ_r10__lead_opt_r2,0.357642,0.357639,3e-06
cross_stall_occ_r10__lead_opt_r3,0.330833,0.330862,2.9e-05
cross_stall_occ_r10__lead_opt_r4,0.355375,0.355384,9e-06
cross_stall_occ_r10__lead_opt_r5,0.329422,0.329534,0.000112
cross_stall_occ_r10__lead_opt_r6,0.338143,0.338145,2e-06
cross_stall_occ_r10__lead_opt_r7,0.334781,0.334773,8e-06
cross_stall_occ_r10__lead_opt_r8,0.329886,0.329919,3.3e-05
cross_stall_occ_r10__lead_opt_r9,0.32784,0.327803,3.7e-05
cross_stall_occ_r10__temp_opt_r1,0.376183,0.375955,0.000228
cross_stall_occ_r10__temp_opt_r10,0.384151,0.384165,1.4e-05
cross_stall_occ_r10__temp_opt_r11,0.375201,0.375294,9.3e-05
cross_stall_occ_r10__temp_opt_r12,0.345309,0.345368,5.9e-05
cross_stall_occ_r10__temp_opt_r2,0.371428,0.371215,0.000213
cross_stall_occ_r10__temp_opt_r3,0.3513,0.35118,0.00012
cross_stall_occ_r10__temp_opt_r4,0.366857,0.366843,1.4e-05
cross_stall_occ_r10__temp_opt_r5,0.344842,0.344945,0.000103
cross_stall_occ_r10__temp_opt_r6,0.341502,0.341489,1.3e-05
cross_stall_occ_r10__temp_opt_r7,0.349688,0.349621,6.7e-05
cross_stall_occ_r10__temp_opt_r8,0.339465,0.339477,1.2e-05
cross_stall_occ_r10__temp_opt_r9,0.325844,0.325835,9e-06
cross_stall_occ_r11__lead_cont_r1,0.05335,0.053168,0.000182
cross_stall_occ_r11__lead_cont_r10,0.089119,0.089085,3.4e-05
cross_stall_occ_r11__lead_cont_r11,0.079734,0.079771,3.7e-05
cross_stall_occ_r11__lead_cont_r12,0.062742,0.062649,9.3e-05
cross_stall_occ_r11__lead_cont_r2,0.077413,0.077598,0.000185
cross_stall_occ_r11__lead_cont_r3,0.081572,0.081488,8.4e-05
cross_stall_occ_r11__lead_cont_r4,0.109908,0.110548,0.00064
cross_stall_occ_r11__lead_cont_r5,0.071655,0.071679,2.4e-05
cross_stall_occ_r11__lead_cont_r6,0.084248,0.084231,1.7e-05
cross_stall_occ_r11__lead_cont_r7,0.062916,0.062902,1.4e-05
cross_stall_occ_r11__lead_cont_r8,0.088573,0.088547,2.6e-05
cross_stall_occ_r11__lead_cont_r9,0.072347,0.072168,0.000179
cross_stall_occ_r11__lead_nec_r1,0.390877,0.391344,0.000467
cross_stall_occ_r11__lead_nec_r10,0.399063,0.397989,0.001074
cross_stall_occ_r11__lead_nec_r11,0.395275,0.395117,0.000158
cross_stall_occ_r11__lead_nec_r12,0.412742,0.412757,1.5e-05
cross_stall_occ_r11__lead_nec_r2,0.414946,0.414202,0.000744
cross_stall_occ_r11__lead_nec_r3,0.39712,0.397414,0.000294
cross_stall_occ_r11__lead_nec_r4,0.410386,0.409041,0.001345
cross_stall_occ_r11__lead_nec_r5,0.395232,0.395117,0.000115
cross_stall_occ_r11__lead_nec_r6,0.416274,0.416569,0.000295
cross_stall_occ_r11__lead_nec_r7,0.412916,0.412884,3.2e-05
cross_stall_occ_r11__lead_nec_r8,0.398471,0.397989,0.000482
cross_stall_occ_r11__lead_nec_r9,0.403821,0.403661,0.00016
cross_stall_occ_r11__lead_opt_r1,0.404049,0.404067,1.8e-05
cross_stall_occ_r11__lead_opt_r10,0.390755,0.391344,0.000589
cross_stall_occ_r11__lead_opt_r11,0.430437,0.430318,0.000119
cross_stall_occ_r11__lead_opt_r12,0.418409,0.418222,0.000187
cross_stall_occ_r11__lead_opt_r2,0.420543,0.421764,0.001221
cross_stall_occ_r11__lead_opt_r3,0.393572,0.393452,0.00012
cross_stall_occ_r11__lead_opt_r4,0.418277,0.418222,5.5e-05
cross_stall_occ_r11__lead_opt_r5,0.388775,0.388673,0.000102
cross_stall_occ_r11__lead_opt_r6,0.400843,0.402049,0.001206
cross_stall_occ_r11__lead_opt_r7,0.390792,0.391344,0.000552
cross_stall_occ_r11__lead_opt_r8,0.379192,0.379115,7.7e-05
cross_stall_occ_r11__lead_opt_r9,0.388878,0.388913,3.5e-05
cross_stall_occ_r11__temp_opt_r1,0.439085,0.439085,0.0
cross_stall_occ_r11__temp_opt_r10,0.447053,0.447053,0.0
cross_stall_occ_r11__temp_opt_r11,0.438103,0.438103,0.0
cross_stall_occ_r11__temp_opt_r12,0.384576,0.384576,0.0
cross_stall_occ_r11__temp_opt_r2,0.43433,0.43433,0.0
cross_stall_occ_r11__temp_opt_r3,0.414202,0.414202,0.0
cross_stall_occ_r11__temp_opt_r4,0.426297,0.426297,0.0
cross_stall_occ_r11__temp_opt_r5,0.404978,0.404978,0.0
cross_stall_occ_r11__temp_opt_r6,0.404404,0.404404,0.0
cross_stall_occ_r11__temp_opt_r7,0.406798,0.406798,0.0
cross_stall_occ_r11__temp_opt_r8,0.368229,0.368229,0.0
cross_stall_occ_r11__temp_opt_r9,0.369377,0.369377,0.0
cross_stall_occ_r12__lead_cont_r1,0.071607,0.071679,7.2e-05
cross_stall_occ_r12__lead_cont_r10,0.083435,0.083607,0.000172
cross_stall_occ_r12__lead_cont_r11,0.095561,0.095413,0.000148
cross_stall_occ_r12__lead_cont_r12,0.093773,0.093447,0.000326
cross_stall_occ_r12__lead_cont_r2,0.09567,0.095413,0.000257
cross_stall_occ_r12__lead_cont_r3,0.097399,0.097393,6e-06
cross_stall_occ_r12__lead_cont_r4,0.110385,0.110548,0.000163
cross_stall_occ_r12__lead_cont_r5,0.066101,0.066101,0.0
cross_stall_occ_r12__lead_cont_r6,0.096229,0.096332,0.000103
cross_stall_occ_r12__lead_cont_r7,0.093947,0.093447,0.0005
cross_stall_occ_r12__lead_cont_r8,0.08289,0.082911,2.1e-05
cross_stall_occ_r12__lead_cont_r9,0.093937,0.093447,0.00049
cross_stall_occ_r12__lead_nec_r1,0.336191,0.336231,4e-05
cross_stall_occ_r12__lead_nec_r10,0.344377,0.34448,0.000103
cross_stall_occ_r12__lead_nec_r11,0.340588,0.340569,1.9e-05
cross_stall_occ_r12__lead_nec_r12,0.358056,0.358068,1.2e-05
cross_stall_occ_r12__lead_nec_r2,0.360259,0.360249,1e-05
cross_stall_occ_r12__lead_nec_r3,0.342434,0.342412,2.2e-05
cross_stall_occ_r12__lead_nec_r4,0.355699,0.355823,0.000124
cross_stall_occ_r12__lead_nec_r5,0.340545,0.340569,2.4e-05
cross_stall_occ_r12__lead_nec_r6,0.361588,0.36159,2e-06
cross_stall_occ_r12__lead_nec_r7,0.358229,0.358149,8e-05
cross_stall_occ_r12__lead_nec_r8,0.343785,0.34377,1.5e-05
cross_stall_occ_r12__lead_nec_r9,0.349134,0.349237,0.000103
cross_stall_occ_r12__lead_opt_r1,0.349362,0.349404,4.2e-05
cross_stall_occ_r12__lead_opt_r10,0.336068,0.336039,2.9e-05
cross_stall_occ_r12__lead_opt_r11,0.375751,0.375955,0.000204
cross_stall_occ_r12__lead_opt_r12,0.363723,0.363692,3.1e-05
cross_stall_occ_r12__lead_opt_r2,0.365857,0.365795,6.2e-05
cross_stall_occ_r12__lead_opt_r3,0.338886,0.338971,8.5e-05
cross_stall_occ_r12__lead_opt_r4,0.36359,0.363589,1e-06
cross_stall_occ_r12__lead_opt_r5,0.334089,0.334105,1.6e-05
cross_stall_occ_r12__lead_opt_r6,0.346157,0.346189,3.2e-05
cross_stall_occ_r12__lead_opt_r7,0.336936,0.336967,3.1e-05
cross_stall_occ_r12__lead_opt_r8,0.326003,0.325952,5.1e-05
cross_stall_occ_r12__lead_opt_r9,0.334192,0.334105,8.7e-05
cross_stall_occ_r12__temp_opt_r1,0.384399,0.38434,5.9e-05
cross_stall_occ_r12__temp_opt_r10,0.392367,0.392251,0.000116
cross_stall_occ_r12__temp_opt_r11,0.383417,0.383311,0.000106
cross_stall_occ_r12__temp_opt_r12,0.338256,0.338219,3.7e-05
cross_stall_occ_r12__temp_opt_r2,0.379643,0.37969,4.7e-05
cross_stall_occ_r12__temp_opt_r3,0.359515,0.359525,1e-05
cross_stall_occ_r12__temp_opt_r4,0.372574,0.372615,4.1e-05
cross_stall_occ_r12__temp_opt_r5,0.350292,0.350279,1.3e-05
cross_stall_occ_r12__temp_opt_r6,0.349717,0.349621,9.6e-05
cross_stall_occ_r12__temp_opt_r7,0.35413,0.354037,9.3e-05
cross_stall_occ_r12__temp_opt_r8,0.325548,0.325545,3e-06
cross_stall_occ_r12__temp_opt_r9,0.31469,0.314702,1.2e-05
cross_stall_occ_r2__lead_cont_r1,0.001063,0.001274,0.000211
cross_stall_occ_r2__lead_cont_r10,0.056747,0.056806,5.9e-05
cross_stall_occ_r2__lead_cont_r11,0.050583,0.050582,1e-06
cross_stall_occ_r2__lead_cont_r12,0.033275,0.033317,4.2e-05
cross_stall_occ_r2__lead_cont_r2,0.023,0.023002,2e-06
cross_stall_occ_r2__lead_cont_r3,0.052118,0.0521,1.8e-05
cross_stall_occ_r2__lead_cont_r4,0.07727,0.077208,6.2e-05
cross_stall_occ_r2__lead_cont_r5,0.039479,0.039488,9e-06
cross_stall_occ_r2__lead_cont_r6,0.053798,0.053828,3e-05
cross_stall_occ_r2__lead_cont_r7,0.033448,0.033551,0.000103
cross_stall_occ_r2__lead_cont_r8,0.056201,0.056163,3.8e-05
cross_stall_occ_r2__lead_cont_r9,0.043311,0.043272,3.9e-05
cross_stall_occ_r2__lead_nec_r1,0.33859,0.338623,3.3e-05
cross_stall_occ_r2__lead_nec_r10,0.346133,0.346189,5.6e-05
cross_stall_occ_r2__lead_nec_r11,0.341178,0.341151,2.7e-05
cross_stall_occ_r2__lead_nec_r12,0.358329,0.358353,2.4e-05
cross_stall_occ_r2__lead_nec_r2,0.360532,0.360465,6.7e-05
cross_stall_occ_r2__lead_nec_r3,0.34272,0.342725,5e-06
cross_stall_occ_r2__lead_nec_r4,0.355972,0.356102,0.00013
cross_stall_occ_r2__lead_nec_r5,0.342508,0.342599,9.1e-05
cross_stall_occ_r2__lead_nec_r6,0.361861,0.361879,1.8e-05
cross_stall_occ_r2__lead_nec_r7,0.358502,0.358575,7.3e-05
cross_stall_occ_r2__lead_nec_r8,0.345551,0.345368,0.000183
cross_stall_occ_r2__lead_nec_r9,0.349838,0.349829,9e-06
cross_stall_occ_r2__lead_opt_r1,0.350144,0.350141,3e-06
cross_stall_occ_r2__lead_opt_r10,0.348387,0.348392,5e-06
cross_stall_occ_r2__lead_opt_r11,0.376023,0.375955,6.8e-05
cross_stall_occ_r2__lead_opt_r12,0.363996,0.364048,5.2e-05
cross_stall_occ_r2__lead_opt_r2,0.36613,0.365795,0.000335
cross_stall_occ_r2__lead_opt_r3,0.346602,0.346622,2e-05
cross_stall_occ_r2__lead_opt_r4,0.363863,0.363854,9e-06
cross_stall_occ_r2__lead_opt_r5,0.35039,0.350413,2.3e-05
cross_stall_occ_r2__lead_opt_r6,0.351079,0.351044,3.5e-05
cross_stall_occ_r2__lead_opt_r7,0.354954,0.355033,7.9e-05
cross_stall_occ_r2__lead_opt_r8,0.355749,0.355823,7.4e-05
cross_stall_occ_r2__lead_opt_r9,0.347502,0.347515,1.3e-05
cross_stall_occ_r2__temp_opt_r1,0.384672,0.384711,3.9e-05
cross_stall_occ_r2__temp_opt_r10,0.392639,0.392743,0.000104
cross_stall_occ_r2__temp_opt_r11,0.383689,0.383724,3.5e-05
cross_stall_occ_r2__temp_opt_r12,0.368166,0.368229,6.3e-05
cross_stall_occ_r2__temp_opt_r2,0.380155,0.380049,0.000106
cross_stall_occ_r2__temp_opt_r3,0.359788,0.359565,0.000223
cross_stall_occ_r2__temp_opt_r4,0.377987,0.37773,0.000257
cross_stall_occ_r2__temp_opt_r5,0.362842,0.362847,5e-06
cross_stall_occ_r2__temp_opt_r6,0.354396,0.354283,0.000113
cross_stall_occ_r2__temp_opt_r7,0.362135,0.36215,1.5e-05
cross_stall_occ_r2__temp_opt_r8,0.368266,0.368229,3.7e-05
cross_stall_occ_r2__temp_opt_r9,0.360091,0.360249,0.000158
cross_stall_occ_r3__lead_cont_r1,0.070872,0.070856,1.6e-05
cross_stall_occ_r3__lead_cont_r10,0.077719,0.077676,4.3e-05
cross_stall_occ_r3__lead_cont_r11,0.028338,0.028335,3e-06
cross_stall_occ_r3__lead_cont_r12,0.080264,0.080268,4e-06
cross_stall_occ_r3__lead_cont_r2,0.094935,0.094976,4.1e-05
cross_stall_occ_r3__lead_cont_r3,0.030176,0.030177,1e-06
cross_stall_occ_r3__lead_cont_r4,0.058511,0.058607,9.6e-05
cross_stall_occ_r3__lead_cont_r5,0.080188,0.080268,8e-05
cross_stall_occ_r3__lead_cont_r6,0.096172,0.096332,0.00016
cross_stall_occ_r3__lead_cont_r7,0.080437,0.080268,0.000169
cross_stall_occ_r3__lead_cont_r8,0.077174,0.077196,2.2e-05
cross_stall_occ_r3__lead_cont_r9,0.060948,0.060926,2.2e-05
cross_stall_occ_r3__lead_nec_r1,0.339481,0.339477,4e-06
cross_stall_occ_r3__lead_nec_r10,0.347667,0.347515,0.000152
cross_stall_occ_r3__lead_nec_r11,0.343879,0.343846,3.3e-05
cross_stall_occ_r3__lead_nec_r12,0.361346,0.361418,7.2e-05
cross_stall_occ_r3__lead_nec_r2,0.36355,0.363589,3.9e-05
cross_stall_occ_r3__lead_nec_r3,0.345724,0.345756,3.2e-05
cross_stall_occ_r3__lead_nec_r4,0.358989,0.358973,1.6e-05
cross_stall_occ_r3__lead_nec_r5,0.343836,0.343846,1e-05
cross_stall_occ_r3__lead_nec_r6,0.364878,0.364927,4.9e-05
cross_stall_occ_r3__lead_nec_r7,0.361519,0.361505,1.4e-05
cross_stall_occ_r3__lead_nec_r8,0.347075,0.347094,1.9e-05
cross_stall_occ_r3__lead_nec_r9,0.352424,0.352595,0.000171
cross_stall_occ_r3__lead_opt_r1,0.352653,0.352636,1.7e-05
cross_stall_occ_r3__lead_opt_r10,0.339358,0.339477,0.000119
cross_stall_occ_r3__lead_opt_r11,0.379041,0.379067,2.6e-05
cross_stall_occ_r3__lead_opt_r12,0.367013,0.366912,0.000101
cross_stall_occ_r3__lead_opt_r2,0.369147,0.36917,2.3e-05
cross_stall_occ_r3__lead_opt_r3,0.342176,0.34217,6e-06
cross_stall_occ_r3__lead_opt_r4,0.366881,0.366912,3.1e-05
cross_stall_occ_r3__lead_opt_r5,0.337617,0.337562,5.5e-05
cross_stall_occ_r3__lead_opt_r6,0.349447,0.349404,4.3e-05
cross_stall_occ_r3__lead_opt_r7,0.341526,0.341553,2.7e-05
cross_stall_occ_r3__lead_opt_r8,0.332594,0.332478,0.000116
cross_stall_occ_r3__lead_opt_r9,0.337482,0.337489,7e-06
cross_stall_occ_r3__temp_opt_r1,0.387689,0.388017,0.000328
cross_stall_occ_r3__temp_opt_r10,0.395657,0.396099,0.000442
cross_stall_occ_r3__temp_opt_r11,0.386707,0.388017,0.00131
cross_stall_occ_r3__temp_opt_r12,0.346445,0.346448,3e-06
cross_stall_occ_r3__temp_opt_r2,0.382934,0.38302,8.6e-05
cross_stall_occ_r3__temp_opt_r3,0.362805,0.362817,1.2e-05
cross_stall_occ_r3__temp_opt_r4,0.376769,0.376583,0.000186
cross_stall_occ_r3__temp_opt_r5,0.353582,0.353532,5e-05
cross_stall_occ_r3__temp_opt_r6,0.353008,0.353024,1.6e-05
cross_stall_occ_r3__temp_opt_r7,0.358665,0.358575,9e-05
cross_stall_occ_r3__temp_opt_r8,0.336071,0.336039,3.2e-05
cross_stall_occ_r3__temp_opt_r9,0.320184,0.320127,5.7e-05
cross_stall_occ_r4__lead_cont_r1,0.08102,0.081019,1e-06
cross_stall_occ_r4__lead_cont_r10,0.058027,0.05801,1.7e-05
cross_stall_occ_r4__lead_cont_r11,0.047331,0.046802,0.000529
cross_stall_occ_r4__lead_cont_r12,0.099257,0.099543,0.000286
cross_stall_occ_r4__lead_cont_r2,0.105083,0.104786,0.000297
cross_stall_occ_r4__lead_cont_r3,0.049169,0.049196,2.7e-05
cross_stall_occ_r4__lead_cont_r4,0.057068,0.056998,7e-05
cross_stall_occ_r4__lead_cont_r5,0.06257,0.062552,1.8e-05
cross_stall_occ_r4__lead_cont_r6,0.097243,0.097339,9.6e-05
cross_stall_occ_r4__lead_cont_r7,0.099431,0.099543,0.000112
cross_stall_occ_r4__lead_cont_r8,0.057482,0.057454,2.8e-05
cross_stall_occ_r4__lead_cont_r9,0.075608,0.075576,3.2e-05
cross_stall_occ_r4__lead_nec_r1,0.290725,0.29068,4.5e-05
cross_stall_occ_r4__lead_nec_r10,0.298912,0.298667,0.000245
cross_stall_occ_r4__lead_nec_r11,0.295123,0.295149,2.6e-05
cross_stall_occ_r4__lead_nec_r12,0.312591,0.312723,0.000132
cross_stall_occ_r4__lead_nec_r2,0.314794,0.314841,4.7e-05
cross_stall_occ_r4__lead_nec_r3,0.296968,0.297289,0.000321
cross_stall_occ_r4__lead_nec_r4,0.310234,0.310253,1.9e-05
cross_stall_occ_r4__lead_nec_r5,0.29508,0.295149,6.9e-05
cross_stall_occ_r4__lead_nec_r6,0.316122,0.316247,0.000125
cross_stall_occ_r4__lead_nec_r7,0.312764,0.312723,4.1e-05
cross_stall_occ_r4__lead_nec_r8,0.298319,0.298667,0.000348
cross_stall_occ_r4__lead_nec_r9,0.303669,0.303787,0.000118
cross_stall_occ_r4__lead_opt_r1,0.303897,0.303869,2.8e-05
cross_stall_occ_r4__lead_opt_r10,0.293505,0.293744,0.000239
cross_stall_occ_r4__lead_opt_r11,0.330285,0.330098,0.000187
cross_stall_occ_r4__lead_opt_r12,0.318257,0.318286,2.9e-05
cross_stall_occ_r4__lead_opt_r2,0.320392,0.320267,0.000125
cross_stall_occ_r4__lead_opt_r3,0.294437,0.294338,9.9e-05
cross_stall_occ_r4__lead_opt_r4,0.318125,0.318107,1.8e-05
cross_stall_occ_r4__lead_opt_r5,0.294182,0.294338,0.000156
cross_stall_occ_r4__lead_opt_r6,0.301411,0.301105,0.000306
cross_stall_occ_r4__lead_opt_r7,0.299441,0.299363,7.8e-05
cross_stall_occ_r4__lead_opt_r8,0.29599,0.295149,0.000841
cross_stall_occ_r4__lead_opt_r9,0.292273,0.291686,0.000587
cross_stall_occ_r4__temp_opt_r1,0.338933,0.338971,3.8e-05
cross_stall_occ_r4__temp_opt_r10,0.346901,0.346845,5.6e-05
cross_stall_occ_r4__temp_opt_r11,0.337951,0.337915,3.6e-05
cross_stall_occ_r4__temp_opt_r12,0.311293,0.311283,1e-05
cross_stall_occ_r4__temp_opt_r2,0.334178,0.334105,7.3e-05
cross_stall_occ_r4__temp_opt_r3,0.31405,0.314065,1.5e-05
cross_stall_occ_r4__temp_opt_r4,0.330188,0.330098,9e-05
cross_stall_occ_r4__temp_opt_r5,0.309753,0.309818,6.5e-05
cross_stall_occ_r4__temp_opt_r6,0.304252,0.304151,0.000101
cross_stall_occ_r4__temp_opt_r7,0.313363,0.313354,9e-06
cross_stall_occ_r4__temp_opt_r8,0.306804,0.306738,6.6e-05
cross_stall_occ_r4__temp_opt_r9,0.294634,0.294804,0.00017
cross_stall_occ_r5__lead_cont_r1,0.073897,0.073855,4.2e-05
cross_stall_occ_r5__lead_cont_r10,0.085731,0.085733,2e-06
cross_stall_occ_r5__lead_cont_r11,0.097851,0.0975,0.000351
cross_stall_occ_r5__lead_cont_r12,0.096063,0.095962,0.000101
cross_stall_occ_r5__lead_cont_r2,0.09796,0.0975,0.00046
cross_stall_occ_r5__lead_cont_r3,0.099689,0.099543,0.000146
cross_stall_occ_r5__lead_cont_r4,0.112685,0.112675,1e-05
cross_stall_occ_r5__lead_cont_r5,0.068406,0.068504,9.8e-05
cross_stall_occ_r5__lead_cont_r6,0.098533,0.098523,1e-05
cross_stall_occ_r5__lead_cont_r7,0.096236,0.096332,9.6e-05
cross_stall_occ_r5__lead_cont_r8,0.085185,0.085051,0.000134
cross_stall_occ_r5__lead_cont_r9,0.096246,0.096332,8.6e-05
cross_stall_occ_r5__lead_nec_r1,0.348493,0.348418,7.5e-05
cross_stall_occ_r5__lead_nec_r10,0.356679,0.356747,6.8e-05
cross_stall_occ_r5__lead_nec_r11,0.352891,0.352809,8.2e-05
cross_stall_occ_r5__lead_nec_r12,0.370358,0.370395,3.7e-05
cross_stall_occ_r5__lead_nec_r2,0.372562,0.372615,5.3e-05
cross_stall_occ_r5__lead_nec_r3,0.354736,0.354734,2e-06
cross_stall_occ_r5__lead_nec_r4,0.368001,0.36806,5.9e-05
cross_stall_occ_r5__lead_nec_r5,0.352847,0.352809,3.8e-05
cross_stall_occ_r5__lead_nec_r6,0.37389,0.373864,2.6e-05
cross_stall_occ_r5__lead_nec_r7,0.370531,0.370395,0.000136
cross_stall_occ_r5__lead_nec_r8,0.356087,0.356102,1.5e-05
cross_stall_occ_r5__lead_nec_r9,0.361436,0.361418,1.8e-05
cross_stall_occ_r5__lead_opt_r1,0.361664,0.361625,3.9e-05
cross_stall_occ_r5__lead_opt_r10,0.34837,0.348392,2.2e-05
cross_stall_occ_r5__lead_opt_r11,0.388053,0.388017,3.6e-05
cross_stall_occ_r5__lead_opt_r12,0.376025,0.375955,7e-05
cross_stall_occ_r5__lead_opt_r2,0.378159,0.378423,0.000264
cross_stall_occ_r5__lead_opt_r3,0.351188,0.35118,8e-06
cross_stall_occ_r5__lead_opt_r4,0.375893,0.375955,6.2e-05
cross_stall_occ_r5__lead_opt_r5,0.346391,0.346448,5.7e-05
cross_stall_occ_r5__lead_opt_r6,0.358459,0.358353,0.000106
cross_stall_occ_r5__lead_opt_r7,0.348504,0.348418,8.6e-05
cross_stall_occ_r5__lead_opt_r8,0.336995,0.336967,2.8e-05
cross_stall_occ_r5__lead_opt_r9,0.346494,0.346466,2.8e-05
cross_stall_occ_r5__temp_opt_r1,0.396701,0.396517,0.000184
cross_stall_occ_r5__temp_opt_r10,0.404669,0.404827,0.000158
cross_stall_occ_r5__temp_opt_r11,0.395719,0.396099,0.00038
cross_stall_occ_r5__temp_opt_r12,0.345003,0.345015,1.2e-05
cross_stall_occ_r5__temp_opt_r2,0.391946,0.392251,0.000305
cross_stall_occ_r5__temp_opt_r3,0.371817,0.371865,4.8e-05
cross_stall_occ_r5__temp_opt_r4,0.384227,0.384201,2.6e-05
cross_stall_occ_r5__temp_opt_r5,0.362594,0.362641,4.7e-05
cross_stall_occ_r5__temp_opt_r6,0.362019,0.361992,2.7e-05
cross_stall_occ_r5__temp_opt_r7,0.365091,0.365059,3.2e-05
cross_stall_occ_r5__temp_opt_r8,0.330042,0.330098,5.6e-05
cross_stall_occ_r5__temp_opt_r9,0.326992,0.327027,3.5e-05
cross_stall_occ_r6__lead_cont_r1,0.063294,0.063304,1e-05
cross_stall_occ_r6__lead_cont_r10,0.073031,0.073182,0.000151
cross_stall_occ_r6__lead_cont_r11,0.087413,0.087382,3.1e-05
cross_stall_occ_r6__lead_cont_r12,0.083371,0.083607,0.000236
cross_stall_occ_r6__lead_cont_r2,0.087357,0.087382,2.5e-05
cross_stall_occ_r6__lead_cont_r3,0.089252,0.089371,0.000119
cross_stall_occ_r6__lead_cont_r4,0.10224,0.10227,3e-05
cross_stall_occ_r6__lead_cont_r5,0.055707,0.055858,0.000151
cross_stall_occ_r6__lead_cont_r6,0.085834,0.085903,6.9e-05
cross_stall_occ_r6__lead_cont_r7,0.083544,0.083607,6.3e-05
cross_stall_occ_r6__lead_cont_r8,0.072486,0.07267,0.000184
cross_stall_occ_r6__lead_cont_r9,0.083546,0.083607,6.1e-05
cross_stall_occ_r6__lead_nec_r1,0.339107,0.339097,1e-05
cross_stall_occ_r6__lead_nec_r10,0.347293,0.347301,8e-06
cross_stall_occ_r6__lead_nec_r11,0.343504,0.343624,0.00012
cross_stall_occ_r6__lead_nec_r12,0.360972,0.361131,0.000159
cross_stall_occ_r6__lead_nec_r2,0.363175,0.363132,4.3e-05
cross_stall_occ_r6__lead_nec_r3,0.34535,0.345368,1.8e-05
cross_stall_occ_r6__lead_nec_r4,0.358615,0.358575,4e-05
cross_stall_occ_r6__lead_nec_r5,0.343461,0.343624,0.000163
cross_stall_occ_r6__lead_nec_r6,0.364504,0.364444,6e-05
cross_stall_occ_r6__lead_nec_r7,0.361145,0.361131,1.4e-05
cross_stall_occ_r6__lead_nec_r8,0.346701,0.346711,1e-05
cross_stall_occ_r6__lead_nec_r9,0.35205,0.351952,9.8e-05
cross_stall_occ_r6__lead_opt_r1,0.352278,0.352595,0.000317
cross_stall_occ_r6__lead_opt_r10,0.338984,0.338971,1.3e-05
cross_stall_occ_r6__lead_opt_r11,0.378667,0.378423,0.000244
