pair_id,state_i,state_j,coarse_i,coarse_j,same_coarse,d0_mean,d0_max,d1_mean,d1_max,closure_drift,n_common_actions,pair_type
cross_stall_occ_r12__temp_opt_r4,cross_stall_occ_r12,temp_opt_r4,cross,block_or_occupancy,0,0.852388,1.0,0.669577,0.87154,-0.182811,8,cross
cross_stall_occ_r12__temp_opt_r5,cross_stall_occ_r12,temp_opt_r5,cross,block_or_occupancy,0,0.852388,1.0,0.68751,0.92296,-0.164878,8,cross
cross_stall_occ_r12__temp_opt_r6,cross_stall_occ_r12,temp_opt_r6,cross,block_or_occupancy,0,0.852388,1.0,0.68751,0.92296,-0.164878,8,cross
cross_stall_occ_r12__temp_opt_r7,cross_stall_occ_r12,temp_opt_r7,cross,block_or_occupancy,0,0.827063,1.0,0.617339,0.855495,-0.209724,8,cross
cross_stall_occ_r12__temp_opt_r8,cross_stall_occ_r12,temp_opt_r8,cross,block_or_occupancy,0,0.852388,1.0,0.670105,0.873349,-0.182283,8,cross
cross_stall_occ_r12__temp_opt_r9,cross_stall_occ_r12,temp_opt_r9,cross,block_or_occupancy,0,0.852388,1.0,0.685978,0.913965,-0.16641,8,cross
cross_stall_occ_r2__cross_stall_occ_r3,cross_stall_occ_r2,cross_stall_occ_r3,cross,cross,1,0.297412,1.0,0.241299,0.423521,-0.056113,8,same
cross_stall_occ_r2__cross_stall_occ_r4,cross_stall_occ_r2,cross_stall_occ_r4,cross,cross,1,0.255088,1.0,0.208725,0.39338,-0.046363,8,same
cross_stall_occ_r2__cross_stall_occ_r5,cross_stall_occ_r2,cross_stall_occ_r5,cross,cross,1,0.041925,0.1185,0.128314,0.398419,0.086389,8,same
cross_stall_occ_r2__cross_stall_occ_r6,cross_stall_occ_r2,cross_stall_occ_r6,cross,cross,1,0.04185,0.1185,0.099781,0.295553,0.057931,8,same
cross_stall_occ_r2__cross_stall_occ_r7,cross_stall_occ_r2,cross_stall_occ_r7,cross,cross,1,0.039713,0.0951,0.019842,0.045688,-0.019871,8,same
cross_stall_occ_r2__cross_stall_occ_r8,cross_stall_occ_r2,cross_stall_occ_r8,cross,cross,1,0.007863,0.0181,0.003505,0.008018,-0.004358,8,same
cross_stall_occ_r2__cross_stall_occ_r9,cross_stall_occ_r2,cross_stall_occ_r9,cross,cross,1,0.3048,1.0,0.255802,0.520604,-0.048998,8,same
cross_stall_occ_r2__cross_stall_r1,cross_stall_occ_r2,cross_stall_r1,cross,cross,1,0.810312,1.0,0.660779,0.840926,-0.149533,8,same
cross_stall_occ_r2__cross_stall_r10,cross_stall_occ_r2,cross_stall_r10,cross,cross,1,0.810312,1.0,0.659549,0.831084,-0.150763,8,same
cross_stall_occ_r2__cross_stall_r11,cross_stall_occ_r2,cross_stall_r11,cross,cross,1,0.80705,1.0,0.650652,0.827528,-0.156398,8,same
cross_stall_occ_r2__cross_stall_r12,cross_stall_occ_r2,cross_stall_r12,cross,cross,1,0.810312,1.0,0.662136,0.862955,-0.148176,8,same
cross_stall_occ_r2__cross_stall_r2,cross_stall_occ_r2,cross_stall_r2,cross,cross,1,0.810312,1.0,0.661681,0.848141,-0.148631,8,same
cross_stall_occ_r2__cross_stall_r3,cross_stall_occ_r2,cross_stall_r3,cross,cross,1,0.805388,1.0,0.662056,0.859358,-0.143332,8,same
cross_stall_occ_r2__cross_stall_r4,cross_stall_occ_r2,cross_stall_r4,cross,cross,1,0.810312,1.0,0.660028,0.834917,-0.150284,8,same
cross_stall_occ_r2__cross_stall_r5,cross_stall_occ_r2,cross_stall_r5,cross,cross,1,0.775413,1.0,0.632994,0.827528,-0.142419,8,same
cross_stall_occ_r2__cross_stall_r6,cross_stall_occ_r2,cross_stall_r6,cross,cross,1,0.810312,1.0,0.656626,0.827528,-0.153686,8,same
cross_stall_occ_r2__cross_stall_r7,cross_stall_occ_r2,cross_stall_r7,cross,cross,1,0.810312,1.0,0.659992,0.834626,-0.15032,8,same
cross_stall_occ_r2__cross_stall_r8,cross_stall_occ_r2,cross_stall_r8,cross,cross,1,0.810312,1.0,0.661681,0.848141,-0.148631,8,same
cross_stall_occ_r2__cross_stall_r9,cross_stall_occ_r2,cross_stall_r9,cross,cross,1,0.810312,1.0,0.658801,0.848794,-0.151511,8,same
cross_stall_occ_r2__lead_cont_r1,cross_stall_occ_r2,lead_cont_r1,cross,lead,0,0.002525,0.0055,0.001364,0.003571,-0.001161,8,cross
cross_stall_occ_r2__lead_cont_r10,cross_stall_occ_r2,lead_cont_r10,cross,lead,0,0.167788,1.0,0.119892,0.296265,-0.047896,8,cross
cross_stall_occ_r2__lead_cont_r11,cross_stall_occ_r2,lead_cont_r11,cross,lead,0,0.2645,1.0,0.210104,0.392593,-0.054396,8,cross
cross_stall_occ_r2__lead_cont_r12,cross_stall_occ_r2,lead_cont_r12,cross,lead,0,0.070763,0.1451,0.103297,0.331416,0.032534,8,cross
cross_stall_occ_r2__lead_cont_r2,cross_stall_occ_r2,lead_cont_r2,cross,lead,0,0.0706,0.1698,0.044204,0.123073,-0.026396,8,cross
cross_stall_occ_r2__lead_cont_r3,cross_stall_occ_r2,lead_cont_r3,cross,lead,0,0.269263,1.0,0.212358,0.39814,-0.056905,8,cross
cross_stall_occ_r2__lead_cont_r4,cross_stall_occ_r2,lead_cont_r4,cross,lead,0,0.31405,1.0,0.241211,0.482085,-0.072839,8,cross
cross_stall_occ_r2__lead_cont_r5,cross_stall_occ_r2,lead_cont_r5,cross,lead,0,0.023825,0.0599,0.074513,0.277014,0.050688,8,cross
cross_stall_occ_r2__lead_cont_r6,cross_stall_occ_r2,lead_cont_r6,cross,lead,0,0.089325,0.1794,0.112158,0.351153,0.022833,8,cross
cross_stall_occ_r2__lead_cont_r7,cross_stall_occ_r2,lead_cont_r7,cross,lead,0,0.070763,0.1451,0.103297,0.331416,0.032534,8,cross
cross_stall_occ_r2__lead_cont_r8,cross_stall_occ_r2,lead_cont_r8,cross,lead,0,0.167788,1.0,0.119892,0.296265,-0.047896,8,cross
cross_stall_occ_r2__lead_cont_r9,cross_stall_occ_r2,lead_cont_r9,cross,lead,0,0.171737,1.0,0.120313,0.296007,-0.051424,8,cross
cross_stall_occ_r2__lead_nec_r1,cross_stall_occ_r2,lead_nec_r1,cross,lead,0,0.810312,1.0,0.661681,0.848141,-0.148631,8,cross
cross_stall_occ_r2__lead_nec_r10,cross_stall_occ_r2,lead_nec_r10,cross,lead,0,0.810312,1.0,0.661681,0.848141,-0.148631,8,cross
cross_stall_occ_r2__lead_nec_r11,cross_stall_occ_r2,lead_nec_r11,cross,lead,0,0.810312,1.0,0.661681,0.848141,-0.148631,8,cross
cross_stall_occ_r2__lead_nec_r12,cross_stall_occ_r2,lead_nec_r12,cross,lead,0,0.810312,1.0,0.661681,0.848141,-0.148631,8,cross
cross_stall_occ_r2__lead_nec_r2,cross_stall_occ_r2,lead_nec_r2,cross,lead,0,0.810312,1.0,0.661681,0.848141,-0.148631,8,cross
cross_stall_occ_r2__lead_nec_r3,cross_stall_occ_r2,lead_nec_r3,cross,lead,0,0.810312,1.0,0.661681,0.848141,-0.148631,8,cross
cross_stall_occ_r2__lead_nec_r4,cross_stall_occ_r2,lead_nec_r4,cross,lead,0,0.810312,1.0,0.661681,0.848141,-0.148631,8,cross
cross_stall_occ_r2__lead_nec_r5,cross_stall_occ_r2,lead_nec_r5,cross,lead,0,0.810312,1.0,0.661681,0.848141,-0.148631,8,cross
cross_stall_occ_r2__lead_nec_r6,cross_stall_occ_r2,lead_nec_r6,cross,lead,0,0.810312,1.0,0.661681,0.848141,-0.148631,8,cross
cross_stall_occ_r2__lead_nec_r7,cross_stall_occ_r2,lead_nec_r7,cross,lead,0,0.810312,1.0,0.661681,0.848141,-0.148631,8,cross
cross_stall_occ_r2__lead_nec_r8,cross_stall_occ_r2,lead_nec_r8,cross,lead,0,0.810312,1.0,0.661681,0.848141,-0.148631,8,cross
cross_stall_occ_r2__lead_nec_r9,cross_stall_occ_r2,lead_nec_r9,cross,lead,0,0.810312,1.0,0.661681,0.848141,-0.148631,8,cross
cross_stall_occ_r2__lead_opt_r1,cross_stall_occ_r2,lead_opt_r1,cross,lead,0,0.810312,1.0,0.661681,0.848141,-0.148631,8,cross
cross_stall_occ_r2__lead_opt_r10,cross_stall_occ_r2,lead_opt_r10,cross,lead,0,0.810312,1.0,0.660882,0.841749,-0.14943,8,cross
cross_stall_occ_r2__lead_opt_r11,cross_stall_occ_r2,lead_opt_r11,cross,lead,0,0.810312,1.0,0.661681,0.848141,-0.148631,8,cross
cross_stall_occ_r2__lead_opt_r12,cross_stall_occ_r2,lead_opt_r12,cross,lead,0,0.810312,1.0,0.661681,0.848141,-0.148631,8,cross
cross_stall_occ_r2__lead_opt_r2,cross_stall_occ_r2,lead_opt_r2,cross,lead,0,0.810312,1.0,0.661681,0.848141,-0.148631,8,cross
cross_stall_occ_r2__lead_opt_r3,cross_stall_occ_r2,lead_opt_r3,cross,lead,0,0.810312,1.0,0.66136,0.845575,-0.148952,8,cross
cross_stall_occ_r2__lead_opt_r4,cross_stall_occ_r2,lead_opt_r4,cross,lead,0,0.810312,1.0,0.661681,0.848141,-0.148631,8,cross
cross_stall_occ_r2__lead_opt_r5,cross_stall_occ_r2,lead_opt_r5,cross,lead,0,0.810312,1.0,0.658204,0.827528,-0.152108,8,cross
cross_stall_occ_r2__lead_opt_r6,cross_stall_occ_r2,lead_opt_r6,cross,lead,0,0.810312,1.0,0.661415,0.84601,-0.148897,8,cross
cross_stall_occ_r2__lead_opt_r7,cross_stall_occ_r2,lead_opt_r7,cross,lead,0,0.810312,1.0,0.661689,0.861302,-0.148623,8,cross
cross_stall_occ_r2__lead_opt_r8,cross_stall_occ_r2,lead_opt_r8,cross,lead,0,0.810312,1.0,0.664587,0.897938,-0.145725,8,cross
cross_stall_occ_r2__lead_opt_r9,cross_stall_occ_r2,lead_opt_r9,cross,lead,0,0.810312,1.0,0.659972,0.834467,-0.15034,8,cross
cross_stall_occ_r2__temp_opt_r1,cross_stall_occ_r2,temp_opt_r1,cross,block_or_occupancy,0,0.810312,1.0,0.661681,0.848141,-0.148631,8,cross
cross_stall_occ_r2__temp_opt_r10,cross_stall_occ_r2,temp_opt_r10,cross,block_or_occupancy,0,0.810312,1.0,0.661681,0.848141,-0.148631,8,cross
cross_stall_occ_r2__temp_opt_r11,cross_stall_occ_r2,temp_opt_r11,cross,block_or_occupancy,0,0.810312,1.0,0.661681,0.848141,-0.148631,8,cross
cross_stall_occ_r2__temp_opt_r12,cross_stall_occ_r2,temp_opt_r12,cross,block_or_occupancy,0,0.80705,1.0,0.650652,0.827528,-0.156398,8,cross
cross_stall_occ_r2__temp_opt_r2,cross_stall_occ_r2,temp_opt_r2,cross,block_or_occupancy,0,0.810312,1.0,0.661681,0.848141,-0.148631,8,cross
cross_stall_occ_r2__temp_opt_r3,cross_stall_occ_r2,temp_opt_r3,cross,block_or_occupancy,0,0.810312,1.0,0.661681,0.848141,-0.148631,8,cross
cross_stall_occ_r2__temp_opt_r4,cross_stall_occ_r2,temp_opt_r4,cross,block_or_occupancy,0,0.810312,1.0,0.663334,0.866907,-0.146978,8,cross
cross_stall_occ_r2__temp_opt_r5,cross_stall_occ_r2,temp_opt_r5,cross,block_or_occupancy,0,0.810312,1.0,0.660867,0.841627,-0.149445,8,cross
cross_stall_occ_r2__temp_opt_r6,cross_stall_occ_r2,temp_opt_r6,cross,block_or_occupancy,0,0.810312,1.0,0.661681,0.848141,-0.148631,8,cross
cross_stall_occ_r2__temp_opt_r7,cross_stall_occ_r2,temp_opt_r7,cross,block_or_occupancy,0,0.784987,1.0,0.614675,0.827528,-0.170312,8,cross
cross_stall_occ_r2__temp_opt_r8,cross_stall_occ_r2,temp_opt_r8,cross,block_or_occupancy,0,0.810312,1.0,0.66612,0.88379,-0.144192,8,cross
cross_stall_occ_r2__temp_opt_r9,cross_stall_occ_r2,temp_opt_r9,cross,block_or_occupancy,0,0.810312,1.0,0.658204,0.827528,-0.152108,8,cross
cross_stall_occ_r3__cross_stall_occ_r4,cross_stall_occ_r3,cross_stall_occ_r4,cross,cross,1,0.042325,0.099,0.033959,0.155223,-0.008366,8,same
cross_stall_occ_r3__cross_stall_occ_r5,cross_stall_occ_r3,cross_stall_occ_r5,cross,cross,1,0.255487,1.0,0.206058,0.391901,-0.049429,8,same
cross_stall_occ_r3__cross_stall_occ_r6,cross_stall_occ_r3,cross_stall_occ_r6,cross,cross,1,0.255563,1.0,0.173426,0.378587,-0.082137,8,same
cross_stall_occ_r3__cross_stall_occ_r7,cross_stall_occ_r3,cross_stall_occ_r7,cross,cross,1,0.2577,1.0,0.224291,0.390444,-0.033409,8,same
cross_stall_occ_r3__cross_stall_occ_r8,cross_stall_occ_r3,cross_stall_occ_r8,cross,cross,1,0.28955,1.0,0.237996,0.417127,-0.051554,8,same
cross_stall_occ_r3__cross_stall_occ_r9,cross_stall_occ_r3,cross_stall_occ_r9,cross,cross,1,0.007388,0.0165,0.020753,0.146799,0.013365,8,same
cross_stall_occ_r3__cross_stall_r1,cross_stall_occ_r3,cross_stall_r1,cross,cross,1,0.832462,1.0,0.684596,0.925421,-0.147866,8,same
cross_stall_occ_r3__cross_stall_r10,cross_stall_occ_r3,cross_stall_r10,cross,cross,1,0.832462,1.0,0.684027,0.920864,-0.148435,8,same
cross_stall_occ_r3__cross_stall_r11,cross_stall_occ_r3,cross_stall_r11,cross,cross,1,0.8292,1.0,0.650016,0.855116,-0.179184,8,same
cross_stall_occ_r3__cross_stall_r12,cross_stall_occ_r3,cross_stall_r12,cross,cross,1,0.832462,1.0,0.665465,0.881085,-0.166997,8,same
cross_stall_occ_r3__cross_stall_r2,cross_stall_occ_r3,cross_stall_r2,cross,cross,1,0.832462,1.0,0.684596,0.925421,-0.147866,8,same
cross_stall_occ_r3__cross_stall_r3,cross_stall_occ_r3,cross_stall_r3,cross,cross,1,0.827538,1.0,0.665386,0.884045,-0.162152,8,same
cross_stall_occ_r3__cross_stall_r4,cross_stall_occ_r3,cross_stall_r4,cross,cross,1,0.832462,1.0,0.684596,0.925421,-0.147866,8,same
cross_stall_occ_r3__cross_stall_r5,cross_stall_occ_r3,cross_stall_r5,cross,cross,1,0.797562,1.0,0.633787,0.883589,-0.163775,8,same
cross_stall_occ_r3__cross_stall_r6,cross_stall_occ_r3,cross_stall_r6,cross,cross,1,0.832462,1.0,0.682649,0.915897,-0.149813,8,same
cross_stall_occ_r3__cross_stall_r7,cross_stall_occ_r3,cross_stall_r7,cross,cross,1,0.832462,1.0,0.684306,0.923098,-0.148156,8,same
cross_stall_occ_r3__cross_stall_r8,cross_stall_occ_r3,cross_stall_r8,cross,cross,1,0.832462,1.0,0.684596,0.925421,-0.147866,8,same
cross_stall_occ_r3__cross_stall_r9,cross_stall_occ_r3,cross_stall_r9,cross,cross,1,0.832462,1.0,0.66213,0.868776,-0.170332,8,same
cross_stall_occ_r3__lead_cont_r1,cross_stall_occ_r3,lead_cont_r1,cross,lead,0,0.294887,1.0,0.240003,0.421054,-0.054884,8,cross
cross_stall_occ_r3__lead_cont_r10,cross_stall_occ_r3,lead_cont_r10,cross,lead,0,0.215475,1.0,0.168122,0.344251,-0.047353,8,cross
cross_stall_occ_r3__lead_cont_r11,cross_stall_occ_r3,lead_cont_r11,cross,lead,0,0.061912,0.1449,0.042856,0.169373,-0.019056,8,cross
cross_stall_occ_r3__lead_cont_r12,cross_stall_occ_r3,lead_cont_r12,cross,lead,0,0.368175,1.0,0.24464,0.504495,-0.123535,8,cross
cross_stall_occ_r3__lead_cont_r2,cross_stall_occ_r3,lead_cont_r2,cross,lead,0,0.368013,1.0,0.279733,0.518461,-0.08828,8,cross
cross_stall_occ_r3__lead_cont_r3,cross_stall_occ_r3,lead_cont_r3,cross,lead,0,0.066675,0.1549,0.044979,0.172911,-0.021696,8,cross
cross_stall_occ_r3__lead_cont_r4,cross_stall_occ_r3,lead_cont_r4,cross,lead,0,0.111462,0.2597,0.07053,0.204682,-0.040932,8,cross
cross_stall_occ_r3__lead_cont_r5,cross_stall_occ_r3,lead_cont_r5,cross,lead,0,0.321238,1.0,0.21991,0.450092,-0.101328,8,cross
cross_stall_occ_r3__lead_cont_r6,cross_stall_occ_r3,lead_cont_r6,cross,lead,0,0.386737,1.0,0.252985,0.524232,-0.133752,8,cross
cross_stall_occ_r3__lead_cont_r7,cross_stall_occ_r3,lead_cont_r7,cross,lead,0,0.368175,1.0,0.24464,0.504495,-0.123535,8,cross
cross_stall_occ_r3__lead_cont_r8,cross_stall_occ_r3,lead_cont_r8,cross,lead,0,0.215475,1.0,0.168122,0.344251,-0.047353,8,cross
cross_stall_occ_r3__lead_cont_r9,cross_stall_occ_r3,lead_cont_r9,cross,lead,0,0.219425,1.0,0.168543,0.347744,-0.050882,8,cross
cross_stall_occ_r3__lead_nec_r1,cross_stall_occ_r3,lead_nec_r1,cross,lead,0,0.832462,1.0,0.684596,0.925421,-0.147866,8,cross
cross_stall_occ_r3__lead_nec_r10,cross_stall_occ_r3,lead_nec_r10,cross,lead,0,0.832462,1.0,0.684596,0.925421,-0.147866,8,cross
cross_stall_occ_r3__lead_nec_r11,cross_stall_occ_r3,lead_nec_r11,cross,lead,0,0.832462,1.0,0.684596,0.925421,-0.147866,8,cross
cross_stall_occ_r3__lead_nec_r12,cross_stall_occ_r3,lead_nec_r12,cross,lead,0,0.832462,1.0,0.684596,0.925421,-0.147866,8,cross
cross_stall_occ_r3__lead_nec_r2,cross_stall_occ_r3,lead_nec_r2,cross,lead,0,0.832462,1.0,0.684596,0.925421,-0.147866,8,cross
cross_stall_occ_r3__lead_nec_r3,cross_stall_occ_r3,lead_nec_r3,cross,lead,0,0.832462,1.0,0.684596,0.925421,-0.147866,8,cross
cross_stall_occ_r3__lead_nec_r4,cross_stall_occ_r3,lead_nec_r4,cross,lead,0,0.832462,1.0,0.684596,0.925421,-0.147866,8,cross
cross_stall_occ_r3__lead_nec_r5,cross_stall_occ_r3,lead_nec_r5,cross,lead,0,0.832462,1.0,0.684596,0.925421,-0.147866,8,cross
cross_stall_occ_r3__lead_nec_r6,cross_stall_occ_r3,lead_nec_r6,cross,lead,0,0.832462,1.0,0.684596,0.925421,-0.147866,8,cross
cross_stall_occ_r3__lead_nec_r7,cross_stall_occ_r3,lead_nec_r7,cross,lead,0,0.832462,1.0,0.684596,0.925421,-0.147866,8,cross
cross_stall_occ_r3__lead_nec_r8,cross_stall_occ_r3,lead_nec_r8,cross,lead,0,0.832462,1.0,0.684596,0.925421,-0.147866,8,cross
cross_stall_occ_r3__lead_nec_r9,cross_stall_occ_r3,lead_nec_r9,cross,lead,0,0.832462,1.0,0.684596,0.925421,-0.147866,8,cross
cross_stall_occ_r3__lead_opt_r1,cross_stall_occ_r3,lead_opt_r1,cross,lead,0,0.832462,1.0,0.684596,0.925421,-0.147866,8,cross
cross_stall_occ_r3__lead_opt_r10,cross_stall_occ_r3,lead_opt_r10,cross,lead,0,0.832462,1.0,0.684596,0.925421,-0.147866,8,cross
cross_stall_occ_r3__lead_opt_r11,cross_stall_occ_r3,lead_opt_r11,cross,lead,0,0.832462,1.0,0.684596,0.925421,-0.147866,8,cross
cross_stall_occ_r3__lead_opt_r12,cross_stall_occ_r3,lead_opt_r12,cross,lead,0,0.832462,1.0,0.684596,0.925421,-0.147866,8,cross
cross_stall_occ_r3__lead_opt_r2,cross_stall_occ_r3,lead_opt_r2,cross,lead,0,0.832462,1.0,0.684596,0.925421,-0.147866,8,cross
cross_stall_occ_r3__lead_opt_r3,cross_stall_occ_r3,lead_opt_r3,cross,lead,0,0.832462,1.0,0.684596,0.925421,-0.147866,8,cross
cross_stall_occ_r3__lead_opt_r4,cross_stall_occ_r3,lead_opt_r4,cross,lead,0,0.832462,1.0,0.684596,0.925421,-0.147866,8,cross
cross_stall_occ_r3__lead_opt_r5,cross_stall_occ_r3,lead_opt_r5,cross,lead,0,0.832462,1.0,0.683064,0.916426,-0.149398,8,cross
cross_stall_occ_r3__lead_opt_r6,cross_stall_occ_r3,lead_opt_r6,cross,lead,0,0.832462,1.0,0.684596,0.925421,-0.147866,8,cross
cross_stall_occ_r3__lead_opt_r7,cross_stall_occ_r3,lead_opt_r7,cross,lead,0,0.832462,1.0,0.665018,0.87916,-0.167444,8,cross
cross_stall_occ_r3__lead_opt_r8,cross_stall_occ_r3,lead_opt_r8,cross,lead,0,0.832462,1.0,0.666664,0.868776,-0.165798,8,cross
cross_stall_occ_r3__lead_opt_r9,cross_stall_occ_r3,lead_opt_r9,cross,lead,0,0.832462,1.0,0.684384,0.92372,-0.148078,8,cross
cross_stall_occ_r3__temp_opt_r1,cross_stall_occ_r3,temp_opt_r1,cross,block_or_occupancy,0,0.832462,1.0,0.684596,0.925421,-0.147866,8,cross
cross_stall_occ_r3__temp_opt_r10,cross_stall_occ_r3,temp_opt_r10,cross,block_or_occupancy,0,0.832462,1.0,0.684596,0.925421,-0.147866,8,cross
cross_stall_occ_r3__temp_opt_r11,cross_stall_occ_r3,temp_opt_r11,cross,block_or_occupancy,0,0.832462,1.0,0.684596,0.925421,-0.147866,8,cross
cross_stall_occ_r3__temp_opt_r12,cross_stall_occ_r3,temp_opt_r12,cross,block_or_occupancy,0,0.8292,1.0,0.650016,0.855116,-0.179184,8,cross
cross_stall_occ_r3__temp_opt_r2,cross_stall_occ_r3,temp_opt_r2,cross,block_or_occupancy,0,0.832462,1.0,0.684596,0.925421,-0.147866,8,cross
cross_stall_occ_r3__temp_opt_r3,cross_stall_occ_r3,temp_opt_r3,cross,block_or_occupancy,0,0.832462,1.0,0.684596,0.925421,-0.147866,8,cross
cross_stall_occ_r3__temp_opt_r4,cross_stall_occ_r3,temp_opt_r4,cross,block_or_occupancy,0,0.832462,1.0,0.666663,0.886715,-0.165799,8,cross
cross_stall_occ_r3__temp_opt_r5,cross_stall_occ_r3,temp_opt_r5,cross,block_or_occupancy,0,0.832462,1.0,0.684596,0.925421,-0.147866,8,cross
cross_stall_occ_r3__temp_opt_r6,cross_stall_occ_r3,temp_opt_r6,cross,block_or_occupancy,0,0.832462,1.0,0.684596,0.925421,-0.147866,8,cross
cross_stall_occ_r3__temp_opt_r7,cross_stall_occ_r3,temp_opt_r7,cross,block_or_occupancy,0,0.807137,1.0,0.614039,0.868776,-0.193098,8,cross
cross_stall_occ_r3__temp_opt_r8,cross_stall_occ_r3,temp_opt_r8,cross,block_or_occupancy,0,0.832462,1.0,0.666914,0.887388,-0.165548,8,cross
cross_stall_occ_r3__temp_opt_r9,cross_stall_occ_r3,temp_opt_r9,cross,block_or_occupancy,0,0.832462,1.0,0.683064,0.916426,-0.149398,8,cross
cross_stall_occ_r4__cross_stall_occ_r5,cross_stall_occ_r4,cross_stall_occ_r5,cross,cross,1,0.286837,1.0,0.23405,0.413561,-0.052787,8,same
cross_stall_occ_r4__cross_stall_occ_r6,cross_stall_occ_r4,cross_stall_occ_r6,cross,cross,1,0.286763,1.0,0.20486,0.413704,-0.081903,8,same
cross_stall_occ_r4__cross_stall_occ_r7,cross_stall_occ_r4,cross_stall_occ_r7,cross,cross,1,0.284625,1.0,0.218689,0.412881,-0.065936,8,same
cross_stall_occ_r4__cross_stall_occ_r8,cross_stall_occ_r4,cross_stall_occ_r8,cross,cross,1,0.2544,1.0,0.206254,0.386874,-0.048146,8,same
cross_stall_occ_r4__cross_stall_occ_r9,cross_stall_occ_r4,cross_stall_occ_r9,cross,cross,1,0.049712,0.1155,0.049356,0.160376,-0.000356,8,same
cross_stall_occ_r4__cross_stall_r1,cross_stall_occ_r4,cross_stall_r1,cross,cross,1,0.790137,1.0,0.665234,0.856799,-0.124903,8,same
cross_stall_occ_r4__cross_stall_r10,cross_stall_occ_r4,cross_stall_r10,cross,cross,1,0.790137,1.0,0.664004,0.849981,-0.126133,8,same
cross_stall_occ_r4__cross_stall_r11,cross_stall_occ_r4,cross_stall_r11,cross,cross,1,0.786875,1.0,0.654653,0.822216,-0.132222,8,same
cross_stall_occ_r4__cross_stall_r12,cross_stall_occ_r4,cross_stall_r12,cross,cross,1,0.790137,1.0,0.666528,0.878324,-0.123609,8,same
cross_stall_occ_r4__cross_stall_r2,cross_stall_occ_r4,cross_stall_r2,cross,cross,1,0.790137,1.0,0.666136,0.864013,-0.124001,8,same
cross_stall_occ_r4__cross_stall_r3,cross_stall_occ_r4,cross_stall_r3,cross,cross,1,0.785212,1.0,0.666448,0.874727,-0.118764,8,same
cross_stall_occ_r4__cross_stall_r4,cross_stall_occ_r4,cross_stall_r4,cross,cross,1,0.790137,1.0,0.664483,0.85079,-0.125654,8,same
cross_stall_occ_r4__cross_stall_r5,cross_stall_occ_r4,cross_stall_r5,cross,cross,1,0.755238,1.0,0.637178,0.850689,-0.11806,8,same
cross_stall_occ_r4__cross_stall_r6,cross_stall_occ_r4,cross_stall_r6,cross,cross,1,0.790137,1.0,0.661081,0.843924,-0.129056,8,same
cross_stall_occ_r4__cross_stall_r7,cross_stall_occ_r4,cross_stall_r7,cross,cross,1,0.790137,1.0,0.664447,0.850499,-0.12569,8,same
cross_stall_occ_r4__cross_stall_r8,cross_stall_occ_r4,cross_stall_r8,cross,cross,1,0.790137,1.0,0.666136,0.864013,-0.124001,8,same
cross_stall_occ_r4__cross_stall_r9,cross_stall_occ_r4,cross_stall_r9,cross,cross,1,0.790137,1.0,0.663193,0.864163,-0.126944,8,same
cross_stall_occ_r4__lead_cont_r1,cross_stall_occ_r4,lead_cont_r1,cross,lead,0,0.253837,1.0,0.20737,0.389809,-0.046467,8,cross
cross_stall_occ_r4__lead_cont_r10,cross_stall_occ_r4,lead_cont_r10,cross,lead,0,0.17315,1.0,0.139484,0.335613,-0.033666,8,cross
cross_stall_occ_r4__lead_cont_r11,cross_stall_occ_r4,lead_cont_r11,cross,lead,0,0.019588,0.0459,0.009917,0.020647,-0.009671,8,cross
cross_stall_occ_r4__lead_cont_r12,cross_stall_occ_r4,lead_cont_r12,cross,lead,0,0.32585,1.0,0.216592,0.495216,-0.109258,8,cross
cross_stall_occ_r4__lead_cont_r2,cross_stall_occ_r4,lead_cont_r2,cross,lead,0,0.325688,1.0,0.25142,0.504383,-0.074268,8,cross
cross_stall_occ_r4__lead_cont_r3,cross_stall_occ_r4,lead_cont_r3,cross,lead,0,0.02435,0.0559,0.012171,0.026193,-0.012179,8,cross
cross_stall_occ_r4__lead_cont_r4,cross_stall_occ_r4,lead_cont_r4,cross,lead,0,0.069137,0.1607,0.042177,0.113395,-0.02696,8,cross
cross_stall_occ_r4__lead_cont_r5,cross_stall_occ_r4,lead_cont_r5,cross,lead,0,0.278913,1.0,0.188884,0.419015,-0.090029,8,cross
cross_stall_occ_r4__lead_cont_r6,cross_stall_occ_r4,lead_cont_r6,cross,lead,0,0.344413,1.0,0.225453,0.510125,-0.11896,8,cross
cross_stall_occ_r4__lead_cont_r7,cross_stall_occ_r4,lead_cont_r7,cross,lead,0,0.32585,1.0,0.216592,0.495216,-0.109258,8,cross
cross_stall_occ_r4__lead_cont_r8,cross_stall_occ_r4,lead_cont_r8,cross,lead,0,0.17315,1.0,0.139484,0.335613,-0.033666,8,cross
cross_stall_occ_r4__lead_cont_r9,cross_stall_occ_r4,lead_cont_r9,cross,lead,0,0.1771,1.0,0.139905,0.339106,-0.037195,8,cross
cross_stall_occ_r4__lead_nec_r1,cross_stall_occ_r4,lead_nec_r1,cross,lead,0,0.790137,1.0,0.666136,0.864013,-0.124001,8,cross
cross_stall_occ_r4__lead_nec_r10,cross_stall_occ_r4,lead_nec_r10,cross,lead,0,0.790137,1.0,0.666136,0.864013,-0.124001,8,cross
cross_stall_occ_r4__lead_nec_r11,cross_stall_occ_r4,lead_nec_r11,cross,lead,0,0.790137,1.0,0.666136,0.864013,-0.124001,8,cross
