pair_id,state_i,state_j,coarse_i,coarse_j,fine_i,fine_j,d0_mean,d0_max,probe_action,successor_valid_i,successor_valid_j,d1_action_mean,d1_action_max
block_cont_r1__block_nec_r7,block_cont_r1,block_nec_r7,block_or_occupancy,block_or_occupancy,block_cont,block_nec,0.9131,1.0,U1,1,1,0.897906,0.897906
block_cont_r1__block_nec_r7,block_cont_r1,block_nec_r7,block_or_occupancy,block_or_occupancy,block_cont,block_nec,0.9131,1.0,U2,1,1,0.77747,0.77747
block_cont_r1__block_nec_r7,block_cont_r1,block_nec_r7,block_or_occupancy,block_or_occupancy,block_cont,block_nec,0.9131,1.0,U3,1,1,0.718179,0.718179
block_cont_r1__block_nec_r7,block_cont_r1,block_nec_r7,block_or_occupancy,block_or_occupancy,block_cont,block_nec,0.9131,1.0,U4,1,1,0.5,0.5
block_cont_r1__block_nec_r7,block_cont_r1,block_nec_r7,block_or_occupancy,block_or_occupancy,block_cont,block_nec,0.9131,1.0,U5,1,1,0.5,0.5
block_cont_r1__block_nec_r7,block_cont_r1,block_nec_r7,block_or_occupancy,block_or_occupancy,block_cont,block_nec,0.9131,1.0,U6,1,1,0.5,0.5
block_cont_r1__block_nec_r7,block_cont_r1,block_nec_r7,block_or_occupancy,block_or_occupancy,block_cont,block_nec,0.9131,1.0,U7,1,1,0.5,0.5
block_cont_r1__block_nec_r8,block_cont_r1,block_nec_r8,block_or_occupancy,block_or_occupancy,block_cont,block_nec,0.920825,1.0,U0,1,1,0.886173,0.886173
block_cont_r1__block_nec_r8,block_cont_r1,block_nec_r8,block_or_occupancy,block_or_occupancy,block_cont,block_nec,0.920825,1.0,U1,1,1,0.909922,0.909922
block_cont_r1__block_nec_r8,block_cont_r1,block_nec_r8,block_or_occupancy,block_or_occupancy,block_cont,block_nec,0.920825,1.0,U2,1,1,0.546569,0.546569
block_cont_r1__block_nec_r8,block_cont_r1,block_nec_r8,block_or_occupancy,block_or_occupancy,block_cont,block_nec,0.920825,1.0,U3,1,1,0.25,0.25
block_cont_r1__block_nec_r8,block_cont_r1,block_nec_r8,block_or_occupancy,block_or_occupancy,block_cont,block_nec,0.920825,1.0,U4,1,1,0.5,0.5
block_cont_r1__block_nec_r8,block_cont_r1,block_nec_r8,block_or_occupancy,block_or_occupancy,block_cont,block_nec,0.920825,1.0,U5,1,1,0.5,0.5
block_cont_r1__block_nec_r8,block_cont_r1,block_nec_r8,block_or_occupancy,block_or_occupancy,block_cont,block_nec,0.920825,1.0,U6,1,1,0.5,0.5
block_cont_r1__block_nec_r8,block_cont_r1,block_nec_r8,block_or_occupancy,block_or_occupancy,block_cont,block_nec,0.920825,1.0,U7,1,1,0.5,0.5
block_cont_r1__block_nec_r9,block_cont_r1,block_nec_r9,block_or_occupancy,block_or_occupancy,block_cont,block_nec,0.896863,1.0,U0,1,1,0.899962,0.899962
block_cont_r1__block_nec_r9,block_cont_r1,block_nec_r9,block_or_occupancy,block_or_occupancy,block_cont,block_nec,0.896863,1.0,U1,1,1,0.889116,0.889116
block_cont_r1__block_nec_r9,block_cont_r1,block_nec_r9,block_or_occupancy,block_or_occupancy,block_cont,block_nec,0.896863,1.0,U2,1,1,0.684917,0.684917
block_cont_r1__block_nec_r9,block_cont_r1,block_nec_r9,block_or_occupancy,block_or_occupancy,block_cont,block_nec,0.896863,1.0,U3,1,1,0.239224,0.239224
block_cont_r1__block_nec_r9,block_cont_r1,block_nec_r9,block_or_occupancy,block_or_occupancy,block_cont,block_nec,0.896863,1.0,U4,1,1,0.5,0.5
block_cont_r1__block_nec_r9,block_cont_r1,block_nec_r9,block_or_occupancy,block_or_occupancy,block_cont,block_nec,0.896863,1.0,U5,1,1,0.5,0.5
block_cont_r1__block_nec_r9,block_cont_r1,block_nec_r9,block_or_occupancy,block_or_occupancy,block_cont,block_nec,0.896863,1.0,U6,1,1,0.5,0.5
block_cont_r1__block_nec_r9,block_cont_r1,block_nec_r9,block_or_occupancy,block_or_occupancy,block_cont,block_nec,0.896863,1.0,U7,1,1,0.5,0.5
block_cont_r1__cross_clear_r1,block_cont_r1,cross_clear_r1,block_or_occupancy,cross,block_cont,cross_clear,0.88565,1.0,U0,1,1,0.910391,0.910391
block_cont_r1__cross_clear_r1,block_cont_r1,cross_clear_r1,block_or_occupancy,cross,block_cont,cross_clear,0.88565,1.0,U1,1,1,0.903433,0.903433
block_cont_r1__cross_clear_r1,block_cont_r1,cross_clear_r1,block_or_occupancy,cross,block_cont,cross_clear,0.88565,1.0,U2,1,1,0.913182,0.913182
block_cont_r1__cross_clear_r1,block_cont_r1,cross_clear_r1,block_or_occupancy,cross,block_cont,cross_clear,0.88565,1.0,U3,1,1,0.975603,0.975603
block_cont_r1__cross_clear_r1,block_cont_r1,cross_clear_r1,block_or_occupancy,cross,block_cont,cross_clear,0.88565,1.0,U4,1,1,0.5,0.5
block_cont_r1__cross_clear_r1,block_cont_r1,cross_clear_r1,block_or_occupancy,cross,block_cont,cross_clear,0.88565,1.0,U5,1,1,0.5,0.5
block_cont_r1__cross_clear_r1,block_cont_r1,cross_clear_r1,block_or_occupancy,cross,block_cont,cross_clear,0.88565,1.0,U6,1,1,0.5,0.5
block_cont_r1__cross_clear_r1,block_cont_r1,cross_clear_r1,block_or_occupancy,cross,block_cont,cross_clear,0.88565,1.0,U7,1,1,0.5,0.5
block_cont_r1__cross_clear_r10,block_cont_r1,cross_clear_r10,block_or_occupancy,cross,block_cont,cross_clear,0.625875,1.0,U0,1,1,0.828159,0.828159
block_cont_r1__cross_clear_r10,block_cont_r1,cross_clear_r10,block_or_occupancy,cross,block_cont,cross_clear,0.625875,1.0,U1,1,1,0.739102,0.739102
block_cont_r1__cross_clear_r10,block_cont_r1,cross_clear_r10,block_or_occupancy,cross,block_cont,cross_clear,0.625875,1.0,U2,1,1,0.500152,0.500152
block_cont_r1__cross_clear_r10,block_cont_r1,cross_clear_r10,block_or_occupancy,cross,block_cont,cross_clear,0.625875,1.0,U3,1,1,0.25,0.25
block_cont_r1__cross_clear_r10,block_cont_r1,cross_clear_r10,block_or_occupancy,cross,block_cont,cross_clear,0.625875,1.0,U4,1,1,0.5,0.5
block_cont_r1__cross_clear_r10,block_cont_r1,cross_clear_r10,block_or_occupancy,cross,block_cont,cross_clear,0.625875,1.0,U5,1,1,0.375,0.375
block_cont_r1__cross_clear_r10,block_cont_r1,cross_clear_r10,block_or_occupancy,cross,block_cont,cross_clear,0.625875,1.0,U6,1,1,0.125,0.125
block_cont_r1__cross_clear_r10,block_cont_r1,cross_clear_r10,block_or_occupancy,cross,block_cont,cross_clear,0.625875,1.0,U7,1,1,0.0,0.0
block_cont_r1__cross_clear_r11,block_cont_r1,cross_clear_r11,block_or_occupancy,cross,block_cont,cross_clear,0.9131,1.0,U0,1,1,0.910391,0.910391
block_cont_r1__cross_clear_r11,block_cont_r1,cross_clear_r11,block_or_occupancy,cross,block_cont,cross_clear,0.9131,1.0,U1,1,1,0.85399,0.85399
block_cont_r1__cross_clear_r11,block_cont_r1,cross_clear_r11,block_or_occupancy,cross,block_cont,cross_clear,0.9131,1.0,U2,1,1,0.761983,0.761983
block_cont_r1__cross_clear_r11,block_cont_r1,cross_clear_r11,block_or_occupancy,cross,block_cont,cross_clear,0.9131,1.0,U3,1,1,0.682043,0.682043
block_cont_r1__cross_clear_r11,block_cont_r1,cross_clear_r11,block_or_occupancy,cross,block_cont,cross_clear,0.9131,1.0,U4,1,1,0.5,0.5
block_cont_r1__cross_clear_r11,block_cont_r1,cross_clear_r11,block_or_occupancy,cross,block_cont,cross_clear,0.9131,1.0,U5,1,1,0.5,0.5
block_cont_r1__cross_clear_r11,block_cont_r1,cross_clear_r11,block_or_occupancy,cross,block_cont,cross_clear,0.9131,1.0,U6,1,1,0.375,0.375
block_cont_r1__cross_clear_r11,block_cont_r1,cross_clear_r11,block_or_occupancy,cross,block_cont,cross_clear,0.9131,1.0,U7,1,1,0.25,0.25
block_cont_r1__cross_clear_r12,block_cont_r1,cross_clear_r12,block_or_occupancy,cross,block_cont,cross_clear,0.68335,1.0,U0,1,1,0.859254,0.859254
block_cont_r1__cross_clear_r12,block_cont_r1,cross_clear_r12,block_or_occupancy,cross,block_cont,cross_clear,0.68335,1.0,U1,1,1,0.66308,0.66308
block_cont_r1__cross_clear_r12,block_cont_r1,cross_clear_r12,block_or_occupancy,cross,block_cont,cross_clear,0.68335,1.0,U2,1,1,0.703817,0.703817
block_cont_r1__cross_clear_r12,block_cont_r1,cross_clear_r12,block_or_occupancy,cross,block_cont,cross_clear,0.68335,1.0,U3,1,1,0.621967,0.621967
block_cont_r1__cross_clear_r12,block_cont_r1,cross_clear_r12,block_or_occupancy,cross,block_cont,cross_clear,0.68335,1.0,U4,1,1,0.5,0.5
block_cont_r1__cross_clear_r12,block_cont_r1,cross_clear_r12,block_or_occupancy,cross,block_cont,cross_clear,0.68335,1.0,U5,1,1,0.5,0.5
block_cont_r1__cross_clear_r12,block_cont_r1,cross_clear_r12,block_or_occupancy,cross,block_cont,cross_clear,0.68335,1.0,U6,1,1,0.5,0.5
block_cont_r1__cross_clear_r12,block_cont_r1,cross_clear_r12,block_or_occupancy,cross,block_cont,cross_clear,0.68335,1.0,U7,1,1,0.375,0.375
block_cont_r1__cross_clear_r2,block_cont_r1,cross_clear_r2,block_or_occupancy,cross,block_cont,cross_clear,0.819425,1.0,U0,1,1,0.910391,0.910391
block_cont_r1__cross_clear_r2,block_cont_r1,cross_clear_r2,block_or_occupancy,cross,block_cont,cross_clear,0.819425,1.0,U1,1,1,0.903433,0.903433
block_cont_r1__cross_clear_r2,block_cont_r1,cross_clear_r2,block_or_occupancy,cross,block_cont,cross_clear,0.819425,1.0,U2,1,1,0.908519,0.908519
block_cont_r1__cross_clear_r2,block_cont_r1,cross_clear_r2,block_or_occupancy,cross,block_cont,cross_clear,0.819425,1.0,U3,1,1,0.975603,0.975603
block_cont_r1__cross_clear_r2,block_cont_r1,cross_clear_r2,block_or_occupancy,cross,block_cont,cross_clear,0.819425,1.0,U4,1,1,0.5,0.5
block_cont_r1__cross_clear_r2,block_cont_r1,cross_clear_r2,block_or_occupancy,cross,block_cont,cross_clear,0.819425,1.0,U5,1,1,0.5,0.5
block_cont_r1__cross_clear_r2,block_cont_r1,cross_clear_r2,block_or_occupancy,cross,block_cont,cross_clear,0.819425,1.0,U6,1,1,0.5,0.5
block_cont_r1__cross_clear_r2,block_cont_r1,cross_clear_r2,block_or_occupancy,cross,block_cont,cross_clear,0.819425,1.0,U7,1,1,0.5,0.5
block_cont_r1__cross_clear_r3,block_cont_r1,cross_clear_r3,block_or_occupancy,cross,block_cont,cross_clear,0.911975,1.0,U0,1,1,0.910391,0.910391
block_cont_r1__cross_clear_r3,block_cont_r1,cross_clear_r3,block_or_occupancy,cross,block_cont,cross_clear,0.911975,1.0,U1,1,1,0.903433,0.903433
block_cont_r1__cross_clear_r3,block_cont_r1,cross_clear_r3,block_or_occupancy,cross,block_cont,cross_clear,0.911975,1.0,U2,1,1,0.931232,0.931232
block_cont_r1__cross_clear_r3,block_cont_r1,cross_clear_r3,block_or_occupancy,cross,block_cont,cross_clear,0.911975,1.0,U3,1,1,0.975603,0.975603
block_cont_r1__cross_clear_r3,block_cont_r1,cross_clear_r3,block_or_occupancy,cross,block_cont,cross_clear,0.911975,1.0,U4,1,1,0.5,0.5
block_cont_r1__cross_clear_r3,block_cont_r1,cross_clear_r3,block_or_occupancy,cross,block_cont,cross_clear,0.911975,1.0,U5,1,1,0.5,0.5
block_cont_r1__cross_clear_r3,block_cont_r1,cross_clear_r3,block_or_occupancy,cross,block_cont,cross_clear,0.911975,1.0,U6,1,1,0.5,0.5
block_cont_r1__cross_clear_r3,block_cont_r1,cross_clear_r3,block_or_occupancy,cross,block_cont,cross_clear,0.911975,1.0,U7,1,1,0.5,0.5
block_cont_r1__cross_clear_r4,block_cont_r1,cross_clear_r4,block_or_occupancy,cross,block_cont,cross_clear,0.825163,1.0,U0,1,1,0.910391,0.910391
block_cont_r1__cross_clear_r4,block_cont_r1,cross_clear_r4,block_or_occupancy,cross,block_cont,cross_clear,0.825163,1.0,U1,1,1,0.903433,0.903433
block_cont_r1__cross_clear_r4,block_cont_r1,cross_clear_r4,block_or_occupancy,cross,block_cont,cross_clear,0.825163,1.0,U2,1,1,0.923185,0.923185
block_cont_r1__cross_clear_r4,block_cont_r1,cross_clear_r4,block_or_occupancy,cross,block_cont,cross_clear,0.825163,1.0,U3,1,1,0.975603,0.975603
block_cont_r1__cross_clear_r4,block_cont_r1,cross_clear_r4,block_or_occupancy,cross,block_cont,cross_clear,0.825163,1.0,U4,1,1,0.5,0.5
block_cont_r1__cross_clear_r4,block_cont_r1,cross_clear_r4,block_or_occupancy,cross,block_cont,cross_clear,0.825163,1.0,U5,1,1,0.5,0.5
block_cont_r1__cross_clear_r4,block_cont_r1,cross_clear_r4,block_or_occupancy,cross,block_cont,cross_clear,0.825163,1.0,U6,1,1,0.5,0.5
block_cont_r1__cross_clear_r4,block_cont_r1,cross_clear_r4,block_or_occupancy,cross,block_cont,cross_clear,0.825163,1.0,U7,1,1,0.5,0.5
block_cont_r1__cross_clear_r5,block_cont_r1,cross_clear_r5,block_or_occupancy,cross,block_cont,cross_clear,0.8691,1.0,U0,1,1,0.893856,0.893856
block_cont_r1__cross_clear_r5,block_cont_r1,cross_clear_r5,block_or_occupancy,cross,block_cont,cross_clear,0.8691,1.0,U1,1,1,0.77431,0.77431
block_cont_r1__cross_clear_r5,block_cont_r1,cross_clear_r5,block_or_occupancy,cross,block_cont,cross_clear,0.8691,1.0,U2,1,1,0.5998,0.5998
block_cont_r1__cross_clear_r5,block_cont_r1,cross_clear_r5,block_or_occupancy,cross,block_cont,cross_clear,0.8691,1.0,U3,1,1,0.520992,0.520992
block_cont_r1__cross_clear_r5,block_cont_r1,cross_clear_r5,block_or_occupancy,cross,block_cont,cross_clear,0.8691,1.0,U4,1,1,0.5,0.5
block_cont_r1__cross_clear_r5,block_cont_r1,cross_clear_r5,block_or_occupancy,cross,block_cont,cross_clear,0.8691,1.0,U5,1,1,0.5,0.5
block_cont_r1__cross_clear_r5,block_cont_r1,cross_clear_r5,block_or_occupancy,cross,block_cont,cross_clear,0.8691,1.0,U6,1,1,0.25,0.25
block_cont_r1__cross_clear_r5,block_cont_r1,cross_clear_r5,block_or_occupancy,cross,block_cont,cross_clear,0.8691,1.0,U7,1,1,0.125,0.125
block_cont_r1__cross_clear_r6,block_cont_r1,cross_clear_r6,block_or_occupancy,cross,block_cont,cross_clear,0.703937,1.0,U0,1,1,0.854835,0.854835
block_cont_r1__cross_clear_r6,block_cont_r1,cross_clear_r6,block_or_occupancy,cross,block_cont,cross_clear,0.703937,1.0,U1,1,1,0.708098,0.708098
block_cont_r1__cross_clear_r6,block_cont_r1,cross_clear_r6,block_or_occupancy,cross,block_cont,cross_clear,0.703937,1.0,U2,1,1,0.480824,0.480824
block_cont_r1__cross_clear_r6,block_cont_r1,cross_clear_r6,block_or_occupancy,cross,block_cont,cross_clear,0.703937,1.0,U3,1,1,0.380247,0.380247
block_cont_r1__cross_clear_r6,block_cont_r1,cross_clear_r6,block_or_occupancy,cross,block_cont,cross_clear,0.703937,1.0,U4,1,1,0.5,0.5
block_cont_r1__cross_clear_r6,block_cont_r1,cross_clear_r6,block_or_occupancy,cross,block_cont,cross_clear,0.703937,1.0,U5,1,1,0.5,0.5
block_cont_r1__cross_clear_r6,block_cont_r1,cross_clear_r6,block_or_occupancy,cross,block_cont,cross_clear,0.703937,1.0,U6,1,1,0.375,0.375
block_cont_r1__cross_clear_r6,block_cont_r1,cross_clear_r6,block_or_occupancy,cross,block_cont,cross_clear,0.703937,1.0,U7,1,1,0.25,0.25
block_cont_r1__cross_clear_r7,block_cont_r1,cross_clear_r7,block_or_occupancy,cross,block_cont,cross_clear,0.905937,1.0,U0,1,1,0.910391,0.910391
block_cont_r1__cross_clear_r7,block_cont_r1,cross_clear_r7,block_or_occupancy,cross,block_cont,cross_clear,0.905937,1.0,U1,1,1,0.876214,0.876214
block_cont_r1__cross_clear_r7,block_cont_r1,cross_clear_r7,block_or_occupancy,cross,block_cont,cross_clear,0.905937,1.0,U2,1,1,0.90652,0.90652
block_cont_r1__cross_clear_r7,block_cont_r1,cross_clear_r7,block_or_occupancy,cross,block_cont,cross_clear,0.905937,1.0,U3,1,1,0.975603,0.975603
block_cont_r1__cross_clear_r7,block_cont_r1,cross_clear_r7,block_or_occupancy,cross,block_cont,cross_clear,0.905937,1.0,U4,1,1,0.5,0.5
block_cont_r1__cross_clear_r7,block_cont_r1,cross_clear_r7,block_or_occupancy,cross,block_cont,cross_clear,0.905937,1.0,U5,1,1,0.5,0.5
block_cont_r1__cross_clear_r7,block_cont_r1,cross_clear_r7,block_or_occupancy,cross,block_cont,cross_clear,0.905937,1.0,U6,1,1,0.5,0.5
block_cont_r1__cross_clear_r7,block_cont_r1,cross_clear_r7,block_or_occupancy,cross,block_cont,cross_clear,0.905937,1.0,U7,1,1,0.5,0.5
block_cont_r1__cross_clear_r8,block_cont_r1,cross_clear_r8,block_or_occupancy,cross,block_cont,cross_clear,0.794062,1.0,U0,1,1,0.910391,0.910391
block_cont_r1__cross_clear_r8,block_cont_r1,cross_clear_r8,block_or_occupancy,cross,block_cont,cross_clear,0.794062,1.0,U1,1,1,0.806119,0.806119
block_cont_r1__cross_clear_r8,block_cont_r1,cross_clear_r8,block_or_occupancy,cross,block_cont,cross_clear,0.794062,1.0,U2,1,1,0.838195,0.838195
block_cont_r1__cross_clear_r8,block_cont_r1,cross_clear_r8,block_or_occupancy,cross,block_cont,cross_clear,0.794062,1.0,U3,1,1,0.898563,0.898563
block_cont_r1__cross_clear_r8,block_cont_r1,cross_clear_r8,block_or_occupancy,cross,block_cont,cross_clear,0.794062,1.0,U4,1,1,0.5,0.5
block_cont_r1__cross_clear_r8,block_cont_r1,cross_clear_r8,block_or_occupancy,cross,block_cont,cross_clear,0.794062,1.0,U5,1,1,0.5,0.5
block_cont_r1__cross_clear_r8,block_cont_r1,cross_clear_r8,block_or_occupancy,cross,block_cont,cross_clear,0.794062,1.0,U6,1,1,0.5,0.5
block_cont_r1__cross_clear_r8,block_cont_r1,cross_clear_r8,block_or_occupancy,cross,block_cont,cross_clear,0.794062,1.0,U7,1,1,0.5,0.5
block_cont_r1__cross_clear_r9,block_cont_r1,cross_clear_r9,block_or_occupancy,cross,block_cont,cross_clear,0.6631,1.0,U0,1,1,0.736539,0.736539
block_cont_r1__cross_clear_r9,block_cont_r1,cross_clear_r9,block_or_occupancy,cross,block_cont,cross_clear,0.6631,1.0,U1,1,1,0.793116,0.793116
block_cont_r1__cross_clear_r9,block_cont_r1,cross_clear_r9,block_or_occupancy,cross,block_cont,cross_clear,0.6631,1.0,U2,1,1,0.831387,0.831387
block_cont_r1__cross_clear_r9,block_cont_r1,cross_clear_r9,block_or_occupancy,cross,block_cont,cross_clear,0.6631,1.0,U3,1,1,0.986379,0.986379
block_cont_r1__cross_clear_r9,block_cont_r1,cross_clear_r9,block_or_occupancy,cross,block_cont,cross_clear,0.6631,1.0,U4,1,1,0.375,0.375
block_cont_r1__cross_clear_r9,block_cont_r1,cross_clear_r9,block_or_occupancy,cross,block_cont,cross_clear,0.6631,1.0,U5,1,1,0.125,0.125
block_cont_r1__cross_clear_r9,block_cont_r1,cross_clear_r9,block_or_occupancy,cross,block_cont,cross_clear,0.6631,1.0,U6,1,1,0.0,0.0
block_cont_r1__cross_clear_r9,block_cont_r1,cross_clear_r9,block_or_occupancy,cross,block_cont,cross_clear,0.6631,1.0,U7,1,1,0.0,0.0
block_cont_r1__cross_stall_occ_r1,block_cont_r1,cross_stall_occ_r1,block_or_occupancy,cross,block_cont,cross_stall_occ,0.071275,0.1714,U0,1,1,0.079002,0.079002
block_cont_r1__cross_stall_occ_r1,block_cont_r1,cross_stall_occ_r1,block_or_occupancy,cross,block_cont,cross_stall_occ,0.071275,0.1714,U1,1,1,0.084019,0.084019
block_cont_r1__cross_stall_occ_r1,block_cont_r1,cross_stall_occ_r1,block_or_occupancy,cross,block_cont,cross_stall_occ,0.071275,0.1714,U2,1,1,0.180496,0.180496
block_cont_r1__cross_stall_occ_r1,block_cont_r1,cross_stall_occ_r1,block_or_occupancy,cross,block_cont,cross_stall_occ,0.071275,0.1714,U3,1,1,0.393534,0.393534
block_cont_r1__cross_stall_occ_r1,block_cont_r1,cross_stall_occ_r1,block_or_occupancy,cross,block_cont,cross_stall_occ,0.071275,0.1714,U4,1,1,0.0,0.0
block_cont_r1__cross_stall_occ_r1,block_cont_r1,cross_stall_occ_r1,block_or_occupancy,cross,block_cont,cross_stall_occ,0.071275,0.1714,U5,1,1,0.0,0.0
block_cont_r1__cross_stall_occ_r1,block_cont_r1,cross_stall_occ_r1,block_or_occupancy,cross,block_cont,cross_stall_occ,0.071275,0.1714,U6,1,1,0.0,0.0
block_cont_r1__cross_stall_occ_r1,block_cont_r1,cross_stall_occ_r1,block_or_occupancy,cross,block_cont,cross_stall_occ,0.071275,0.1714,U7,1,1,0.0,0.0
block_cont_r1__cross_stall_occ_r10,block_cont_r1,cross_stall_occ_r10,block_or_occupancy,cross,block_cont,cross_stall_occ,0.3277,1.0,U0,1,1,0.443207,0.443207
block_cont_r1__cross_stall_occ_r10,block_cont_r1,cross_stall_occ_r10,block_or_occupancy,cross,block_cont,cross_stall_occ,0.3277,1.0,U1,1,1,0.452155,0.452155
block_cont_r1__cross_stall_occ_r10,block_cont_r1,cross_stall_occ_r10,block_or_occupancy,cross,block_cont,cross_stall_occ,0.3277,1.0,U2,1,1,0.432761,0.432761
block_cont_r1__cross_stall_occ_r10,block_cont_r1,cross_stall_occ_r10,block_or_occupancy,cross,block_cont,cross_stall_occ,0.3277,1.0,U3,1,1,0.519236,0.519236
block_cont_r1__cross_stall_occ_r10,block_cont_r1,cross_stall_occ_r10,block_or_occupancy,cross,block_cont,cross_stall_occ,0.3277,1.0,U4,1,1,0.375,0.375
block_cont_r1__cross_stall_occ_r10,block_cont_r1,cross_stall_occ_r10,block_or_occupancy,cross,block_cont,cross_stall_occ,0.3277,1.0,U5,1,1,0.125,0.125
block_cont_r1__cross_stall_occ_r10,block_cont_r1,cross_stall_occ_r10,block_or_occupancy,cross,block_cont,cross_stall_occ,0.3277,1.0,U6,1,1,0.0,0.0
block_cont_r1__cross_stall_occ_r10,block_cont_r1,cross_stall_occ_r10,block_or_occupancy,cross,block_cont,cross_stall_occ,0.3277,1.0,U7,1,1,0.0,0.0
block_cont_r1__cross_stall_occ_r11,block_cont_r1,cross_stall_occ_r11,block_or_occupancy,cross,block_cont,cross_stall_occ,0.032775,0.0669,U0,1,1,0.030838,0.030838
block_cont_r1__cross_stall_occ_r11,block_cont_r1,cross_stall_occ_r11,block_or_occupancy,cross,block_cont,cross_stall_occ,0.032775,0.0669,U1,1,1,0.276054,0.276054
block_cont_r1__cross_stall_occ_r11,block_cont_r1,cross_stall_occ_r11,block_or_occupancy,cross,block_cont,cross_stall_occ,0.032775,0.0669,U2,1,1,0.145803,0.145803
block_cont_r1__cross_stall_occ_r11,block_cont_r1,cross_stall_occ_r11,block_or_occupancy,cross,block_cont,cross_stall_occ,0.032775,0.0669,U3,1,1,0.256682,0.256682
block_cont_r1__cross_stall_occ_r11,block_cont_r1,cross_stall_occ_r11,block_or_occupancy,cross,block_cont,cross_stall_occ,0.032775,0.0669,U4,1,1,0.0,0.0
block_cont_r1__cross_stall_occ_r11,block_cont_r1,cross_stall_occ_r11,block_or_occupancy,cross,block_cont,cross_stall_occ,0.032775,0.0669,U5,1,1,0.0,0.0
block_cont_r1__cross_stall_occ_r11,block_cont_r1,cross_stall_occ_r11,block_or_occupancy,cross,block_cont,cross_stall_occ,0.032775,0.0669,U6,1,1,0.0,0.0
block_cont_r1__cross_stall_occ_r11,block_cont_r1,cross_stall_occ_r11,block_or_occupancy,cross,block_cont,cross_stall_occ,0.032775,0.0669,U7,1,1,0.0,0.0
block_cont_r1__cross_stall_occ_r12,block_cont_r1,cross_stall_occ_r12,block_or_occupancy,cross,block_cont,cross_stall_occ,0.060712,0.1269,U0,1,1,0.054896,0.054896
block_cont_r1__cross_stall_occ_r12,block_cont_r1,cross_stall_occ_r12,block_or_occupancy,cross,block_cont,cross_stall_occ,0.060712,0.1269,U1,1,1,0.307651,0.307651
